monster_id,monster_name
3450,Reincarnated Vritra
3451,"Desert Fist Firestorm God, Set"
3452,"Skyformer Galaxy Goddess, Nut"
3453,"Soul Reclaimer God of Dark Riches, Osiris"
3454,"Shining Fist Sacred Life Goddess, Hathor"
3455,"Night Voyager Death Goddess, Nephthys"
3456,"Demonic Gentleman, Azazel"
3457,"Lawless Demonic Gentleman, Azazel"
3458,"Enlightened Demonic Gentleman, Azazel"
3459,"Demonic Gentleman of Heresy, Azazel"
3482,Reincarnated Freyr
3483,Reincarnated Idunn & Idunna
3484,Reincarnated Freyja
3485,Reincarnated Thor
3486,Reincarnated Loki
3487,Reincarnated Leilan
3488,Reincarnated Karin
3489,Reincarnated Meimei
3490,Reincarnated Sakuya
3491,Reincarnated Haku
3492,Reincarnated Ares
3493,Reincarnated Hermes
3494,Reincarnated Artemis
3495,Reincarnated Apollo
3496,Reincarnated Persephone
3497,Reincarnated Cao Cao
3498,Reincarnated Sun Quan
3499,Reincarnated Liu Bei
3500,Reincarnated Da Qiao & Xiao Qiao
3501,Reincarnated Ame no Uzume
3502,Reincarnated Umisachi & Yamasachi
3503,Reincarnated Kushinadahime
3504,Reincarnated Izanagi
3505,Reincarnated Okuninushi
3506,Reincarnated Pandora
3507,Reincarnated Astaroth
3508,Reincarnated Archdemon Lucifer
3509,Awoken Yamato Takeru
3510,Awoken Andromeda
3511,Awoken Perseus
3512,Awoken Sun Wukong
3513,"Ash Phantom Demon of Deliverance, Ilmina"
3514,"Judgehammer Steel Star Goddess, Elgenubi"
3515,"Pureshaft Steel Star Goddess, Meridionalis"
3516,"Inquisitive Hell Phantom Heiress, Romia"
3517,"Lightwing Ray Dragon Caller, Navi"
3518,"Hellbrand Mechdragon Technician, Barbara"
3519,"Cannon Sweeper Steel Star Goddess, Kuvia"
3520,"Sly Masquerade Demon Princess, Mel"
3521,"Holy War Chronicler, Mito"
3522,"Dragon Miko Summitkeeper, Momiji"
3523,"Newly Anointed Dragon Caller, Sheena"
3524,"Aqualily Goddess of Bliss, Uruka"
3525,"Darkstar Goddess of Bliss, Uruka"
3526,"Silent Mechdragon Technician, Julie"
3527,"Radiant Mechdragon Technician, Julie"
3528,Sonia REMDra
3529,REMDra
3530,PEMDra
3531,Awoken Belial
3532,Awoken Amon
3533,Awoken Baal
3534,"Holy War Mediator, Metatron"
3535,"Arbiter of Divine Truth, Metatron"
3536,"Sorceress of Purging Light, Ars Nova"
3537,"Sorceress of Sinister Flight, Goetia"
3538,"Clever Egg Dragon, Nerva"
3539,"Flame Wing Wisedragon, Nerva"
3540,"Clever Egg Dragon, Mercuria"
3541,"Ocean Horn Wisedragon, Mercuria"
3542,"Clever Egg Dragon, Bacches"
3543,"Summit Horn Wisedragon, Bacches"
3544,"Clever Egg Dragon, Apolluo"
3545,"Sun Crown Wisedragon, Apolluo"
3546,"Clever Egg Dragon, Diena"
3547,"Crescent Moon Wisedragon, Diena"
3548,"Heroic Firelight Sword, Claiomh Solais"
3549,"Heroic Sword of the Alluring Lake, Arondight"
3550,"Heroic Thunderstone Edge, Caladbolg"
3551,"Heroic Yinyang Swordpair, Gan Jiang & Mo Ye"
3552,"Heroic Woodghost Spear, Misteltein"
3553,"The One Chosen by the Era, Himura Kenshin"
3554,"Wolf of Mibu, Saito Hajime"
3555,Ni'itsu Kakunoshin
3556,Hiko Seijuro
3557,Kashiwazaki Nenji
3558,"Okina of the Oniwabanshu, Kashiwazaki Nenji"
3559,Komagata Yumi
3560,"Caretaker, Komagata Yumi"
3561,Udo Jin-e
3562,"Kurogasa, Udo Jin-e"
3563,Ni'itsu Kakunoshin's Pottery
3564,Steel Tonfa
3565,"Mountain God's Wind Dragon Caller, Kaede"
3566,"Timbel Armor X Dragon Caller, Ana"
3567,Kurogane Maru
3568,"Shadow Machine King, Kurogane Maru"
3569,"Redemption Flame Star Angel, Rozuel"
3570,"Shooting Star Angel, Famiel"
3571,"Spiral Fist Star Angel, Ruel"
3572,"Warlight Star Angel, Ariel"
3573,"Resonant Staff Star Angel, Lumiel"
3574,"Fifth Dragon Caller, Skyblazer Diara"
3575,"Eighth Dragon Caller, Tidecaster Grato"
3576,"Seventh Dragon Caller, Shapeshifter Wallace"
3577,"Eighth Dragon Caller, Tidebringer Amnel"
3578,"Ninth Dragon Caller, Firestorm Ena"
3579,5-Year Anniversary TAMADRA
3580,"Demonic Moon Dragon Caller, Satsuki"
3581,"Morning Moon Dragon Caller, Satsuki"
3582,"Deathmace Mechanical Star God, Denebola"
3583,"Hellshot Mechanical Star God, Denebola"
3584,"Crimson Pincers Mechanical Star God, Acubens"
3585,"Blade Pincers Mechanical Star God, Acubens"
3586,"Flashblade Mechanical Star God, Algedi"
3587,"Twinblade Mechanical Star God, Algedi"
3588,"Slumbering Mechanical Star God, Alcyone"
3589,"Sunny Side Mechanical Star God, Alcyone"
3590,"Illusion Reaper Mechanical Star God, Hamal"
3591,"Dream Shredder Mechanical Star God, Hamal"
3592,Awoken Krishna
3593,Awoken Sarasvati
3594,Awoken Vishnu
3595,Awoken Ganesha
3596,Awoken Durga
3597,"Dark Winged Machine, Demonius"
3598,"Dark Star Crusher Machine, Despharion"
3599,Enoch
3600,"Heaven Scribe, Enoch"
3601,白光炎隼神のアーマー・ネッキー
3602,Amenominakanushi
3603,"Serene Primordial Divinity, Amenominakanushi"
3604,Erza
3605,Natsu
3606,"Fire Dragon, Natsu"
3607,Lucy
3608,Meliodas
3609,"Sin of Wrath, Meliodas"
3610,Elizabeth
3611,Sakura
3612,"Princess of Clow, Sakura"
3613,Syaoran
3614,Pai
3615,Sanjiyan
3616,Yakumo Fujii
3617,Tsukumo Mutsu
3618,"Heir to the Mutsu Enmei-ryu, Tsukumo Mutsu"
3619,Maiko Ryuzoji
3620,Hokuto Fuwa
3621,"Heir to the Fuwa Enmei-ryu, Hokuto Fuwa"
3622,Benares
3623,"Dragon Emperor, Benares"
3624,Fei Wang Reed
3625,"Warlock, Fei Wang Reed"
3626,Hendrickson
3627,"Great Holy Knight, Hendrickson"
3628,Acnologia
3629,"Black Dragon of the Apocalypse, Acnologia"
3630,Blank Book
3631,All-Stars Magazine
3632,"Fairy Tail, Volume 1"
3633,"Seven Deadly Sins, Volume 1"
3634,"Tsubasa: Reservoir Chronicle, Volume 1"
3635,"3x3 Eyes, Volume 1"
3636,"Shura no Mon, Volume 1"
3637,Cthulhu
3638,"Cthulhu, the Nightmare Incarnate"
3639,Nyarlathotep
3640,"Nyarlathotep, the Faceless God"
3641,Azathoth
3642,"Azathoth, the Primal Chaos"
3643,Cthugha
3644,"Cthugha, the Chaotic Flame"
3645,Yog-Sothoth
3646,"Yog-Sothoth, The One Beyond"
3647,"Master Librarian Goddess, Kali"
3648,"Rampant School Dragon, Viper Orochi"
3649,"Belligerent Transfer Student, Susano no Mikoto"
3650,"Cooking Club's Ace Chef, Hathor"
3651,"Kendo Club's Team Captain, Acala"
3652,Rathalos
3653,Rathian
3654,Kirin
3655,Tigrex
3656,Nargacuga
3657,Amatsu
3658,Glavenus
3659,Gammoth
3660,Astalos
3661,Mizutsune
3662,Valphalk
3663,Massacre Demon Diablos
3664,Rathalos Cortex
3665,Rathalos Lash
3666,Rath Wingtalon+
3667,Rathian Surspike
3668,Kirin Finehide
3669,Kirin Thunderlash
3670,Kirin Azure Peak
3671,Tigrex Hardfang
3672,Nargacuga Blackfur+
3673,Nargacuga Cutwing+
3674,Hvy Narga Fang
3675,Amatsu Carapace
3676,Glavenus Scale
3677,Volcanic Bursa
3678,Glavenus Fang
3679,Gammoth Shell
3680,Astalos Shell
3681,Mizutsune Scale
3682,Mizutsune Claw
3683,Mizutsune Purplefur
3684,Valphalk Rachis
3685,Massacre Cortex
3686,Massacre Chine
3687,Massacre Goring Horn
3688,"Potshot Steel Star Goddess, Scheat"
3689,"Shield Pot Steel Star Goddess, Scheat"
3690,Inahime
3691,Awoken Inahime
3692,Nene
3693,Awoken Nene
3694,Oichi
3695,Awoken Oichi
3696,Tachibana Ginchiyo
3697,Awoken Tachibana Ginchiyo
3698,Nohime
3699,Awoken Nohime
3700,Latent TAMADRA (Imp. HP+)
3701,Latent TAMADRA (Imp. ATK+)
3702,Latent TAMADRA (Imp. RCV+)
3703,Latent TAMADRA (Ext. Move Time+)
3704,Male Hunter
3705,Male Hunter Rathalos X Gear
3706,Male Hunter Mizutsune X Gear
3707,Male Hunter Demon X Gear
3708,Female Hunter
3709,Female Hunter Kirin X Gear
3710,Female Hunter Narga X Gear
3711,Female Hunter Glavenus X Gear
3712,Awoken Uriel
3713,Awoken Gabriel
3714,Awoken Michael
3715,Awoken Raphael
3716,Awoken Seraph Lucifer
3717,Latent TAMADRA (Evo Material Killer)
3718,Latent TAMADRA (Awoken Material Killer)
3719,Latent TAMADRA (Enhanced Material Killer)
3720,Latent TAMADRA (Redeemable Material Killer)
3721,"Fire Orb Dragon, Kajin"
3722,"Water Orb Dragon, Senja"
3723,"Wood Orb Dragon, Fukin"
3724,"Light Orb Dragon, Yobi"
3725,"Dark Orb Dragon, Eyro"
3726,Huoshi
3727,Shuishi
3728,Mushi
3729,Yangshi
3730,Yinshi
3731,"Violent Dragon Lord, Valten"
3732,"Violent Dragon Lord of Tyranny, Valten"
3733,Mechanical Goemon
3734,Awoken Mechanical Goemon
3735,"Boneclad Dragonbound, Herme-Do"
3736,"Zealous Boneclad Dragonbound, Herme-Do"
3737,"Boneclad Dragonbound, Herme-Ra"
3738,"Enraged Boneclad Dragonbound, Herme-Ra"
3739,"Boneclad Dragonbound, Herme-Ku"
3740,"Placid Boneclad Dragonbound, Herme-Ku"
3741,Dragonbound Flanjé
3742,Dragonbound Wanjé
3743,Dragonbound Winjé
3744,Dragonbound Shynjé
3745,Dragonbound Shanjé
3746,Hestia
3747,Awoken Hestia
3748,Tethys
3749,Awoken Tethys
3750,Cronus
3751,Awoken Cronus
3752,Astraea
3753,Awoken Astraea
3754,Uranus
3755,Awoken Uranus
3756,"Cipher Dragon Caller, Ney"
3757,"Thunder Cipher Dragon Caller, Ney"
3758,"Coiled Cipher Dragon Caller, Ney"
3759,"Quartz Cipher Dragon Caller, Ney"
3760,"Unleashed Cipher Dragon Caller, Ney"
3761,"Nocturnal Cipher Dragon Caller, Ney"
3762,"Norn of Etched Fire, Urd"
3763,"Norn of Etched Wind, Verdandi"
3764,"Norn of Etched Water, Skuld"
3765,"Red Dragon Caller, Pyroguard Sonia"
3766,"Green Dragon Caller, Terraguard Sonia"
3767,"Blue Dragon Caller, Hydroguard Sonia"
3768,"Yearning Blue Dragonbound, Ryune"
3769,"Resurging Shark Dragonbound, Ryune"
3770,"Rampaging Green Dragonbound, Sylvie"
3771,"Slashing Falcon Dragonbound, Sylvie"
3772,"Perceiving Orange Dragonbound, Saria"
3773,"Judging Rabbit Dragonbound, Saria"
3774,"人類を救う鍵, Eren Yeager"
3775,"潔癖症の兵長, Levi"
3776,Annie Leonhart
3777,"女型の巨人, Annie Leonhart"
3778,Reiner Braun
3779,"鎧の巨人, Reiner Braun"
3780,アニの写真
3781,ライナーの写真
3782,木ノ宮タカオ
3783,Takamimusubi
3784,"Ruthless Primordial Divinity, Takamimusubi"
3785,Kamimusubi
3786,"Wondrous Primordial Divinity, Kamimusubi"
3787,"Hellseye Black Phantom, Zuoh"
3788,"Destructive Machine God, Ragnarok Dragon"
3789,"Glowing Rainbow Bride, Eschamali"
3790,"Sacred Chalice Bride, Scheat"
3791,"Starry Night Bride, Persephone"
3792,"Jubilant Patissiere, Dark Lady"
3793,"Wedding Makeup Artist, Blue Gadget"
3794,覚醒ヤ魔モトＰ
3795,Ancient Tri-God Mask
3796,Balthier
3797,"Fastest Sky Pirate, Balthier"
3798,Yda
3799,"Young Resistance Member, Lyse"
3800,Prompto
3801,"Kingsglaive, Prompto"
3802,Reynn & Lann
3803,"Lilikin, Reynn & Lann"
3804,Yiazmat
3805,Balthier's Altair
3806,Yda's Spharai
3807,Prompto's Camera
3808,Pixel Cloud
3809,Pixel Sephiroth
3810,Pixel Squall
3811,Pixel Rinoa
3812,Pixel Zidane
3813,Pixel Tidus
3814,Pixel Yuna
3815,"Pixel Dark Knight, Cecil"
3816,"Pixel Paladin, Cecil"
3817,Pixel Bartz
3818,Pixel Terra
3819,Pixel Shantotto
3820,Pixel Vaan
3821,Pixel Lightning
3822,Pixel Y'shtola
3823,Pixel Onion Knight
3824,Pixel Tifa
3825,Pixel Noctis
3826,Pixelit
3827,King TAMADRA
3828,"Crazy Archangel, Camael"
3829,"Crazy Archangel of Foresight, Camael"
3830,2000 Days Anniversary TAMADRA
3831,Ibaraki-doji
3832,"Alluring Wise Demon, Ibaraki-doji"
3833,Athena Helios
3834,"Guardian Deity of the Sky City, Athena Helios"
3835,"Fire Warchief Dragon, Goura"
3836,"Water Warchief Dragon, Senshu"
3837,"Wood Warchief Dragon, Ganzo"
3838,"Light Warchief Dragon, Koko"
3839,"Dark Warchief Dragon, Shija"
3840,Awoken Sanada Yukimura
3841,Awoken Mori Motonari
3842,Awoken Ishida Mitsunari
3843,Awoken Maeda Keiji
3844,Awoken Akechi Mitsuhide
3845,"Blue Summer's Star Goddess, Eschamali"
3846,"Paradise's Demon Princess, Fujin"
3847,"Beach Volleyball Goddess, Tachibana Ginchiyo"
3848,"Endless Summer's Hunting Deity, Artemis"
3849,"Horse Enjoying the Cool Evening, Kelpie"
3850,"正統王位継承者, Kinnikuman"
3851,ラーメンマン
3852,究極の仕事人・モンゴルマン
3853,ザ・ニンジャ
3854,超人血盟軍先鋒・ザ・ニンジャ
3855,ネプチューンマン
3856,完璧超人・ネプチューンマン
3857,バッファローマン
3858,超人血盟軍中堅・バッファローマン
3859,ロビンマスクのヨロイ
3860,アシュラマンの前垂れ
3861,モンゴルマンのマスク
3862,ザ・ニンジャのスカーフ
3863,予言書の箱
3864,キン肉族超人予言書
3865,御坊茶魔
3866,アイランドガチャドラ
3867,"Pixel Empress of Serpents, Echidna"
3868,"Pixel Enchantress of the Sea, Siren"
3869,"Pixel Mystical Forest Pixie, Alraune"
3870,"Pixel Messenger of God, Archangel"
3871,"Pixel Witch of the Night, Lilith"
3872,"Blazing Monstrous Wolf, Fenrir"
3873,"Spirit Hunting Monstrous Wolf, Fenrir"
3874,"Ice Crystal Monstrous Wolf, Fenrir Viz"
3875,"God Binding Monstrous Wolf, Fenrir Viz"
3876,"Allure Crowned Sacred King of Hell, Paimon"
3877,"Music Crowned Sacred King of Hell, Paimon"
3878,"Silent Eye's Evil Duchess, Gremory"
3879,"Joyful Eye's Evil Duchess, Gremory"
3880,Hashihime
3881,"Demonic Phantom, Hashihime"
3882,"Beast Queen, Hakuren"
3883,"Awoken Beast Queen, Hakuren"
3884,"Phoenix Flower Princess, Kanan"
3885,"Radiant Ring Queen, Kanan"
3886,"Imperial Prince of Darkness, Sigma"
3887,"Imperial Prince of Dragon Conquest, Sigma"
3888,"Beast Queen, Hakuren Card"
3889,"Phoenix Flower Princess, Kanan Card"
3890,"Imperial Prince of Darkness, Sigma Card"
3891,Rainbowpy
3892,"Pure Winged Dragon Knight God, Sherias"
3893,"Dark Sword Dragon Knight God, Sherias"
3894,"Hell Winged Dragon Emperor, Sherias Roots"
3895,"Augite Dragon Emperor, Sherias Roots"
3896,"Toy Dragon Caller, Cotton"
3897,"Scorched Claw Toy Dragon Caller, Cotton"
3898,"Drilling Shark Toy Dragon Caller, Cotton"
3899,"Horned Fort Toy Dragon Caller, Cotton"
3900,"Sacred Beast Toy Dragon Caller, Cotton"
3901,"Jester Toy Dragon Caller, Cotton"
3902,Hera-Nyx
3903,"Devil Star Divine Queen, Hera-Nyx"
3904,Almighty Awoken Zeus Vulcan
3905,Almighty Awoken Zeus Mercury
3906,"Piercing-Eyed Dragon Monk, Xuanzang"
3907,"Pure Demonic Thunder Dragonbound, Gadius"
3908,"Catastrophic Thunder Dragonbound, Typhon"
3909,King Diamond Dragon
3910,"White Flash Dragon Caller, Sonia Elle"
3911,Jewel of Creation
3912,Stera Wil & Gran Guard
3913,Myosotis Magatama & Indigo Sea Kimono
3914,"Light Spear, Gungnir & Asgard Hat"
3915,Holy Book & Angel Wing Quill
3916,Chaos Flame & Phantom Cloak
3917,Gigas Axe
3918,Balmung
3919,Gáe Bulg
3920,Valkyrie Blade & White Rose Shield
3921,Duke Cloak
3922,Spring's Red Sakura - Naginata
3923,Bellflower Iwashimizu - Dance Fan
3924,Sarutobi's Secret Scroll
3925,Fuma's Battle Surcoat
3926,Lonely Moon's Glow - Ninjato
3927,Zero Cutlass & Pirate Dragon King's Coat
3928,Souls of Chaos - Dragon Katanas
3929,Starling's Dress
3930,"Colorful Benevolence Dragon Caller, Ideal"
3931,"Curse Inclined Dragon Caller, Ideal"
3932,"Drifting Dragon Caller, Enra"
3933,"Shield Drifting Dragon Caller, Enra"
3934,"Thorn Dragon Caller, Weld"
3935,"Thorn Protection Dragon Caller, Weld"
3936,"Garden Dragon Caller, Shazel"
3937,"Desire Garden Dragon Caller, Shazel"
3938,"Barrier Dragon Caller, Rathios"
3939,"Sword Barrier Dragon Caller, Rathios"
3940,"Investigation Dragon Caller, Nees"
3941,"Investigation Pursuing Dragon Caller, Nees"
3942,"Violent Dragonbound, No.6"
3943,"Violent Destruction Arm Dragonbound, No.6"
3944,"Hollow Dragonbound, Kiri"
3945,"Hollow Coldfang Dragonbound, Kiri"
3946,"Savage Dragonbound, Tardis"
3947,"Savage Claws Dragonbound, Tardis"
3948,"Daunting Dragonbound, Li"
3949,"Daunting Wraith Dragonbound, Li"
3950,"Illusion Dragonbound, Kulia"
3951,"Bewitching Illusion Dragonbound, Kulia"
3952,Balidoora
3953,"Thundershock Tiger Dragon, Balidoora"
3954,"Illuminating Dragon Caller, Myne"
3955,"Busy Illuminating Dragon Caller, Myne"
3956,Red Book Dragon
3957,Blue Book Dragon
3958,Green Book Dragon
3959,White Book Dragon
3960,Black Book Dragon
3961,Flame Text Dragon
3962,Water Text Dragon
3963,Wood Text Dragon
3964,Light Text Dragon
3965,Dark Text Dragon
3966,Rushana
3967,"Enlightening Goddess, Rushana"
3968,Pixel Firedragon Tyrannos
3969,Pixel Icedragon Plesios
3970,Pixel Flowerdragon Brachys
3971,Diamond Dragon Fruit
3972,Ney REMDra
3973,Super Snow Globe Dragon
3974,Downpy
3975,"Frantic Screaming Demon Count, Ronove"
3976,"Thunderous Screaming Demon Count, Ronove"
3977,Burning Horus
3978,Batman & Cyborg
3979,Superman & The Flash
3980,Wonder Woman & Aquaman
3981,Steppenwolf
3982,Parademon Shock Trooper
3983,Parademon Brawler
3984,Batman & Cyborg Emblems
3985,Superman & The Flash Emblems
3986,Wonder Woman & Aquaman Emblems
3987,バジュラズ・ソウル
3988,悪魔神バロム
3989,切札勝舞のデッキケース
3990,切札勝舞のスペシャルデッキ
3991,バロムカード
3992,ハロウィンガチャドラ
3993,"Ancient Castle Phantom, Dragon Caller Sonia Gran"
3994,"Norn of Excursions, Verdandi"
3995,"Masquerade Patron, Nene"
3996,"Playful Star Angel, Ruel"
3997,"Moonlight Ghost Dragon, Mummiron"
3998,"Ancient Castle Guards, Poltergift"
3999,究極・ぐんまけん
4000,コカ･コーラたまドラ
4001,"Inheritor of Hiten Mitsurugi-ryu, Hiko Seijuro"
4002,Yukishiro Tomoe
4003,"The Hitokiri's Wife, Yukishiro Tomoe"
4004,Yukishiro Enishi
4005,"Mastermind of Revenge, Yukishiro Enishi"
4006,Yukishiro Heirloom Dagger
4007,"New Japanese Sword, Wato"
4008,"Spring Orchid Virtue, Xiang Mei"
4009,"Summer Bamboo Virtue, You Yu"
4010,"Fall Chrysanthemum Virtue, Xiu Min"
4011,"Winter Plum Virtue, Xin Hua"
4012,Zeus Verse
4013,"World's Omnipotent God, Zeus Verse"
4014,Closed TAMADRA
4015,"Calm Dragonbound, Rikuu"
4016,"Calm Observer Dragonbound, Rikuu"
4017,星馬烈
4018,星馬豪
4019,Edward Elric
4020,"Fullmetal Alchemist, Edward Elric"
4021,Alphonse Elric
4022,"Armor Bound Brother, Alphonse Elric"
4023,Roy Mustang
4024,"Flame Alchemist, Roy Mustang"
4025,King Bradley
4026,"Führer President, King Bradley"
4027,Winry Rockbell
4028,Riza Hawkeye
4029,Maes Hughes
4030,Alex Louis Armstrong
4031,Scar
4032,Ling Yao
4033,Father
4034,The Dwarf Inside the Flask
4035,Lust
4036,Gluttony
4037,Envy
4038,Edward's Coat
4039,Alphonse's Pauldron
4040,Roy's Reactive Cloth Gloves
4041,Bradley's Sabers
4042,Winry's Wrench
4043,Riza's Rifle
4044,Hughes' Throwing Knife
4045,Alex's Gauntlets
4046,Scar's Brother's Research Notes
4047,Ling's Liuyedao
4048,Alchemist's Notebook
4049,State Alchemist's Certification
4050,Fullmetal Alchemist's Silver Pocket Watch
4051,"Pierce Bow Steel Star God, Australis"
4052,"Guard Bow Steel Star God, Australis"
4053,"Redeeming Steel Star Goddess, Eschamali"
4054,"Resolving Steel Star Goddess, Eschamali"
4055,"White Radiance Goddess of Secrets, Kali"
4056,"Black Calamity Goddess of Power, Kali"
4057,Macha
4058,"Blazing Hands War Goddess, Macha"
4059,Nemain
4060,"Abyssal Hands War Goddess, Nemain"
4061,Morrigu
4062,"Ruining Hands War Goddess, Morrigu"
4063,"Holy Night Guest, Gremory"
4064,"Holy Night Ash Phantom Demon, Ilmina"
4065,"Kouryu Emperor of the Holy Feast, Fagan"
4066,"Holy Night Courier, Claíomh Solais"
4067,"Holy Ritual Love Deity, Venus"
4068,"Patissiere of the Sanctuary, Cockatrice"
4069,"Christmas Tree Fairy, Riffel"
4071,"Great Mocking Mask Duke of Hell, Dantalion"
4072,"Great Maskless Duke of Hell, Dantalion"
4073,"Serene Princess of Hell, Sitri"
4074,"Tempestuous Princess of Hell, Sitri"
4075,Awoken Lu Bu
4076,Kyo Kusanagi
4077,"Scion of the Flame, Kyo Kusanagi"
4078,Pixel Kyo Kusanagi
4079,Terry Bogard
4080,"Howling Wolf, Terry Bogard"
4081,Pixel Terry Bogard
4082,Ryo Sakazaki
4083,"Invincible Iron Arm, Ryo Sakazaki"
4084,Pixel Ryo Sakazaki
4085,Leona Heidern
4086,"Assassination Arts Heir, Leona Heidern"
4087,Pixel Leona Heidern
4088,Mai Shiranui
4089,"Alluring Kunoichi, Mai Shiranui"
4090,Pixel Mai Shiranui
4091,Iori Yagami
4092,"Raging Blue Flame, Iori Yagami"
4093,Pixel Iori Yagami
4094,Benimaru Nikaido
4095,2nd Player Color Benimaru Nikaido
4096,Andy Bogard
4097,2nd Player Color Andy Bogard
4098,Yuri Sakazaki
4099,2nd Player Color Yuri Sakazaki
4100,Athena Asamiya
4101,2nd Player Color Athena Asamiya
4102,Chin Gentsai
4103,3rd Player Color Chin Getsai
4104,King
4105,3rd Player Color King
4106,Kim Kaphwan
4107,2nd Player Color Kim Kaphwan
4108,Takuma Sakazaki
4109,3rd Player Color Takuma Sakazaki
4110,Billy Kane
4111,2nd Player Color Billy Kane
4112,Omega Rugal
4113,Kyo's School Uniform
4114,Terry's Hat
4115,Ryo's Karate Uniform
4116,Leona's Earrings
4117,Mai's Fan
4118,Iori's Jacket
4119,The King of Fighter's Invitation
4120,"Neo Geo ROM Cartridge, KOF '98"
4121,Gilles Legato
4122,"Millennium Castle's Demon Lord, Gilles Legato"
4123,Red Stone Pillar
4124,Blue Stone Pillar
4125,コロッケ
4126,Pixel Omega Rugal
4127,"Promenading Moonlight Princess, Tsukuyomi"
4128,"Shrine's Primordial Divinity, Kamimusubi"
4129,"Blessed Dancing Goddess, Ame no Uzume"
4130,"Blue Sky Goddess of Daybreak, Khepri"
4131,"New Year's Fortune Dragon, Haneron"
4132,"New Year's Fortune Fox, Konta"
4133,Barioth
4134,Brachydios
4135,Thunderlord Zinogre
4136,Paolumu
4137,Legiana
4138,Nergigante
4139,Rathalos Flamesword
4140,Kralice Rapier
4141,Emperor Thundersword
4142,Huge Tigrex Blade
4143,Avidya Saber
4144,Heaven Render
4145,Glavenus Helldanova
4146,Behemoth's Koto
4147,Astalos Flashblaster
4148,Dark Aurora
4149,Magnastar Wil
4150,Ivanus
4151,Ivory Ice
4152,Zvolta Annihilator
4153,Thunderlord Shocker
4154,Lumu Smasher I
4155,Shattercryst+
4156,Nergal Crusher
4157,Barioth Talon
4158,Cryo Sac
4159,Heavy Amber Tusk
4160,Brach Cortex
4161,Glowing Slime
4162,Brach Pounder+
4163,Thunderlord Cortex
4164,Paolumu Carapace+
4165,Legiana Hide+
4166,Legiana Wing
4167,Legiana Tail Webbing
4168,Immortal Dragonscale
4169,Elder Dragon Bone
4170,Nergigante Tail
4171,"Male Hunter, Brachydios X Gear"
4172,"Male Hunter, Nergigante Alpha Gear"
4173,"Female Hunter, Barioth X Gear"
4174,"Female Hunter, Legiana Alpha Gear"
4175,6周年記念たまドラ
4176,Brigid
4177,"Sacred Fire Goddess of Gallantry, Brigid"
4178,Aife
4179,"Warrior Goddess of Gelid Brilliance, Aife"
4180,Dagda
4181,"Composed God of Great Knowledge, Dagda"
4182,Lugh
4183,"Blazing Sun God of Great Talent, Lugh"
4184,Arianrhod
4185,"Dark Moon Goddess of Serenity, Arianrhod"
4186,"Spirit Dragonbound, Lajoa"
4187,"Wandering Spirit Dragonbound, Lajoa"
4188,"Enigmatic Dragonbound, Distel"
4189,"Enigmatic Onlooker Dragonbound, Distel"
4190,"Legendary Dragon Caller, Pralinae"
4191,"Supersonic Legendary Dragon Caller, Pralinae"
4192,Dark Scroll Dragon
4193,Water Scroll Dragon
4194,Light Scroll Dragon
4195,"Anamnesis Norn, Planar"
4196,"Stasis Norn, Planar"
4197,"Harmonic Dragon Caller's Disciple, Erika"
4198,"Starry Cloud Dragon Caller, Erika"
4199,"Joyful Countess, Runelis"
4200,"Merrymaking Countess, Runelis"
4201,"Red Devilcat's Disciple, Meowo"
4202,"Black Devilcat's Disciple, Meowlinu"
4203,"Green Devilcat's Disciple, Meowin"
4204,"Sweet Cipher Dragon Caller, Ney"
4205,"Chocolatier Demon Goddess, Astaroth"
4206,"Sweet Dianthus, Kushinadahime"
4207,"Valentine Azure Princess, Carat"
4208,"Valentine Adamantine Princess, Facet"
4209,"Valentine Cymophane Princess, Sheen"
4210,"South Loving Goddess, Leilan"
4211,"East Loving Goddess, Karin"
4212,"North Loving Goddess, Meimei"
4213,"Aurora Loving Goddess, Sakuya"
4214,"Detour Loving Goddess, Sakuya"
4215,"West Loving Goddess, Haku"
4216,"Valentine Queen, Hera-Sowilo"
4217,"Charming Patissiere, Minotauria"
4218,"Valentine Sprite, Pixie"
4219,"Witch of Sweets, Werewolfie"
4220,Divine Chocolate (Suzaku)
4221,Divine Chocolate (Seiryuu)
4222,Divine Chocolate (Genbu)
4223,Divine Chocolate (Kirin)
4224,Divine Chocolate (Byakko)
4225,Small Heart Box
4226,Valentine's Day Chocolates (4 Goddesses)
4227,Hexazeon
4228,"Yellow Augite, Magatama of Yonder"
4229,"Purple Augite, Mirror of Eternal Darkness"
4230,"Green Augite, Holy Sword of Jade"
4231,"Stellar Dragon of the 6 Skies, Hexazeon"
4232,"Twin Blade, Shotel"
4233,"Double-Edged Blade, Claymore"
4234,"Nameless Blade, Masamune"
4235,"Curved Blade, Kopis"
4236,"Massive Blade, Zweilhander"
4237,"Firelight Sword, Claíomh Solais"
4238,"Sword of the Alluring Lake, Arondight"
4239,"Thunderstone Edge, Caladbolg"
4240,"Yinyang Swordpair, Gan Jiang & Mo Ye"
4241,"Woodghost Spear, Misteltein"
4242,Awoken Antares
4243,Awoken Alrescha
4244,Awoken Spica
4245,Awoken Pollux
4246,Awoken Castor
4247,"Fierce Goddess of Demon Conquest, Trailokyavijaya"
4248,Awoken Trailokyavijaya
4251,"Redeeming Goddess of Great Compassion, Acala"
